"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"HTLF","Heartland Financial USA, Inc.","32.13","$1.18B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/htlf",
"HTLFP","Heartland Financial USA, Inc.","26.8","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/htlfp",
"HTBX","Heat Biologics, Inc.","1.13","$177.39M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/htbx",
"HEBT","Hebron Technology Co., Ltd.","13.21","$232.74M","2016","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/hebt",
"HSII","Heidrick & Struggles International, Inc.","22.08","$427.07M","1999","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/hsii",
"HELE","Helen of Troy Limited","198.15","$5.02B","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/hele",
"HLIO","Helios Technologies, Inc.","39.44","$1.27B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/hlio",
"HSDT","Helius Medical Technologies, Inc.","0.4176","$18.84M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/hsdt",
"HMTV","Hemisphere Media Group, Inc.","8.49","$339.27M","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/hmtv",
"HNNA","Hennessy Advisors, Inc.","9.15","$66.46M","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/hnna",
"HCAC","Hennessy Capital Acquisition Corp. IV","11.15","$418.33M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/hcac",
"HCACU","Hennessy Capital Acquisition Corp. IV","12.7425","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/hcacu",
"HCACW","Hennessy Capital Acquisition Corp. IV","2.25","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/hcacw",
"HSIC","Henry Schein, Inc.","63.75","$9.1B","1995","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/hsic",
"HEPA","Hepion Pharmaceuticals, Inc.","3.13","$28.25M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hepa",
"HTBK","Heritage Commerce Corp","6.74","$403.56M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/htbk",
"HFWA","Heritage Financial Corporation","19.6","$703.81M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/hfwa",
"HGBL","Heritage Global Inc.","2.39","$70.55M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/hgbl",
"HCCI","Heritage-Crystal Clean, Inc.","15.35","$357.2M","2008","Basic Industries","Miscellaneous","https://old.nasdaq.com/symbol/hcci",
"MLHR","Herman Miller, Inc.","22.15","$1.3B","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/mlhr",
"HRTX","Heron Therapeutics, Inc.  ","14.62","$1.33B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hrtx",
"HSKA","Heska Corporation","97.23","$918.21M","1997","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/hska",
"HX","Hexindai Inc.","1.7374","$30.38M","2017","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/hx",
"HFEN","HF Enterprises Inc.","n/a","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/hfen",
"HFFG","HF Foods Group Inc.","6.97","$363.45M","2017","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/hffg",
"HIBB","Hibbett Sports, Inc.","37.38","$618.4M","1996","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/hibb",
"CAPAU","HighCape Capital Acquisition Corp.","10.15","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/capau",
"SNLN","Highland/iBoxx Senior Loan ETF","16.07","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/snln",
"HPK","HighPeak Energy, Inc.","7.29","$667.71M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hpk",
"HPKEW","HighPeak Energy, Inc.","0.8883","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hpkew",
"HIHO","Highway Holdings Limited","2.73","$10.84M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/hiho",
"HIMX","Himax Technologies, Inc.","3.45","$594.03M","2006","Technology","Semiconductors","https://old.nasdaq.com/symbol/himx",
"HIFS","Hingham Institution for Savings","191.58","$409.39M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hifs",
"HQI","HireQuest, Inc.","6.9901","$94.99M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/hqi",
"HSTO","Histogen Inc.","1.71","$20.88M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hsto",
"HKIT","Hitek Global Inc.","n/a","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/hkit",
"HCCH","HL Acquisitions Corp.","11","$72.17M","2018","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/hcch",
"HCCHR","HL Acquisitions Corp.","0.935","n/a","2018","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/hcchr",
"HCCHU","HL Acquisitions Corp.","13.6","n/a","2018","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/hcchu",
"HCCHW","HL Acquisitions Corp.","1.78","n/a","2018","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/hcchw",
"HMNF","HMN Financial, Inc.","14.21","$68.72M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/hmnf",
"HMSY","HMS Holdings Corp","25.84","$2.29B","1992","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/hmsy",
"HOLUU","Holicity Inc.","10.15","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/holuu",
"HOLI","Hollysys Automation Technologies, Ltd.","10.65","$644.72M","n/a","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/holi",
"HOLX","Hologic, Inc.","59.92","$15.52B","1990","Health Care","Medical Electronics","https://old.nasdaq.com/symbol/holx",
"HBCP","Home Bancorp, Inc.","25.75","$230.61M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/hbcp",
"HOMB","Home BancShares, Inc.","15.67","$2.59B","2006","Finance","Major Banks","https://old.nasdaq.com/symbol/homb",
"HFBL","Home Federal Bancorp, Inc. of Louisiana","23.26","$40.11M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/hfbl",
"HMST","HomeStreet, Inc.","26.56","$603.11M","2012","Finance","Major Banks","https://old.nasdaq.com/symbol/hmst",
"HTBI","HomeTrust Bancshares, Inc.","14.8","$251.84M","2012","Finance","Savings Institutions","https://old.nasdaq.com/symbol/htbi",
"FIXX","Homology Medicines, Inc.","10.12","$457.61M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fixx",
"HOFT","Hooker Furniture Corporation","28.33","$336.84M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/hoft",
"HOOK","HOOKIPA Pharma Inc.","9.56","$245.26M","1995","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hook",
"HOPE","Hope Bancorp, Inc.","8.06","$993.41M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hope",
"HBNC","Horizon Bancorp, Inc.","10.7","$469.46M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hbnc",
"HRZN","Horizon Technology Finance Corporation","12.06","$208.56M","2010","n/a","n/a","https://old.nasdaq.com/symbol/hrzn",
"HZNP","Horizon Therapeutics Public Limited Company","70.79","$15.6B","2011","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hznp",
"TWNK","Hostess Brands, Inc.","12.3","$1.61B","2015","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/twnk",
"TWNKW","Hostess Brands, Inc.","0.83","n/a","2015","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/twnkw",
"HOTH","Hoth Therapeutics, Inc.","2.19","$29.42M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hoth",
"HMHC","Houghton Mifflin Harcourt Company","2.23","$280.6M","2013","Consumer Services","Books","https://old.nasdaq.com/symbol/hmhc",
"HWCC","Houston Wire & Cable Company","2.74","$45.36M","2006","Consumer Non-Durables","Telecommunications Equipment","https://old.nasdaq.com/symbol/hwcc",
"HOVNP","Hovnanian Enterprises Inc","5.9","n/a","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/hovnp",
"HBMD","Howard Bancorp, Inc.","9.83","$184.24M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hbmd",
"HTGM","HTG Molecular Diagnostics, Inc.","0.3226","$22.8M","2015","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/htgm",
"HTHT","Huazhu Group Limited","41.75","$12.39B","2010","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/htht",
"HUBG","Hub Group, Inc.","51.54","$1.76B","1996","Transportation","Oil Refining/Marketing","https://old.nasdaq.com/symbol/hubg",
"HUSN","Hudson Capital Inc.","0.408","$13.07M","2017","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/husn",
"HEC","Hudson Executive Investment Corp.","9.9","$512.33M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/hec",
"HECCU","Hudson Executive Investment Corp.","10.335","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/heccu",
"HECCW","Hudson Executive Investment Corp.","1.18","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/heccw",
"HSON","Hudson Global, Inc.","9.54","$25.61M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/hson",
"HDSN","Hudson Technologies, Inc.","1.17","$49.92M","n/a","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/hdsn",
"HUIZ","Huize Holding Limited","8.57","$445.56M","2020","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/huiz",
"HBAN","Huntington Bancshares Incorporated","9.58","$9.75B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hban",
"HBANN","Huntington Bancshares Incorporated","26.9","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hbann",
"HBANO","Huntington Bancshares Incorporated","25.64","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hbano",
"HURC","Hurco Companies, Inc.","29.19","$191.64M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/hurc",
"HURN","Huron Consulting Group Inc.","40.3","$921.81M","2004","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/hurn",
"HCM","Hutchison China MediTech Limited","33.6","$4.78B","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hcm",
"HBP","Huttig Building Products, Inc.","2.3","$61.86M","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/hbp",
"HVBC","HV Bancorp, Inc.","13.2774","$29.68M","2017","Finance","Major Banks","https://old.nasdaq.com/symbol/hvbc",
"HYMC","Hycroft Mining Holding Corporation","10.83","$543.23M","2018","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/hymc",
"HYMCW","Hycroft Mining Holding Corporation","1.78","n/a","2018","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/hymcw",
"HYMCZ","Hycroft Mining Holding Corporation","0.2945","n/a","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/hymcz",
"HYRE","HyreCar Inc.","3.62","$64.05M","2018","Consumer Services","Rental/Leasing Companies","https://old.nasdaq.com/symbol/hyre",
"IIIV","i3 Verticals, Inc.","25.425","$698.83M","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/iiiv",
"IAC","IAC/InterActiveCorp","123.33","$10.52B","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/iac",
"IBEX","IBEX Limited","9.7","$171.6M","2020","Technology","EDP Services","https://old.nasdaq.com/symbol/ibex",
"ICAD","icad inc.","9.54","$218.47M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/icad",
"IEP","Icahn Enterprises L.P.","48.97","$10.91B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/iep",
"ICCH","ICC Holdings, Inc.","11.65","$38.42M","2017","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/icch",
"ICFI","ICF International, Inc.","65.52","$1.23B","2006","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/icfi",
"ICHR","Ichor Holdings","20.49","$470.24M","2016","Technology","Semiconductors","https://old.nasdaq.com/symbol/ichr",
"ICLK","iClick Interactive Asia Group Limited","7.75","$700.38M","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/iclk",
"ICLR","ICON plc","182.71","$9.62B","1998","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/iclr",
"ICON","Iconix Brand Group, Inc.","0.695","$8.24M","n/a","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/icon",
"ICUI","ICU Medical, Inc.","193.41","$4.05B","1992","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/icui",
"IPWR","Ideal Power Inc.","5.51","$15.98M","2013","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ipwr",
"IDEX","Ideanomics, Inc.","1.1","$261.03M","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/idex",
"IDYA","IDEAYA Biosciences, Inc.","12.41","$360.24M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/idya",
"INVE","Identiv, Inc.","5.7","$101.99M","n/a","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/inve",
"IDRA","Idera Pharmaceuticals, Inc.","1.96","$68.99M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/idra",
"IDXX","IDEXX Laboratories, Inc.","367.76","$31.28B","1991","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/idxx",
"IEC","IEC Electronics Corp.","8.69","$91.7M","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/iec",
"IESC","IES Holdings, Inc.","31.44","$661.77M","n/a","Capital Goods","Engineering & Construction","https://old.nasdaq.com/symbol/iesc",
"IROQ","IF Bancorp, Inc.","15.8","$51.2M","2011","Finance","Savings Institutions","https://old.nasdaq.com/symbol/iroq",
"IFMK","iFresh Inc.","0.8741","$26.42M","n/a","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/ifmk",
"IGMS","IGM Biosciences, Inc.","60.47","$1.85B","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/igms",
"IHRT","iHeartMedia, Inc.","9.18","$634.61M","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/ihrt",
"INFO","IHS Markit Ltd.","77.16","$30.62B","1996","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/info",
"IIVI","II-VI Incorporated","36.66","$3.8B","1987","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/iivi",
"IIVIP","II-VI Incorporated","176.76","n/a","n/a","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/iivip",
"IKNX","Ikonics Corporation","3.5623","$7.04M","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/iknx",
"ILMN","Illumina, Inc.","346.11","$50.53B","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/ilmn",
"IMAB","I-MAB","38","$2.2B","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imab",
"IMAC","IMAC Holdings, Inc.","0.7826","$9.27M","2019","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/imac",
"IMACW","IMAC Holdings, Inc.","0.2739","n/a","2019","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/imacw",
"ISNS","Image Sensing Systems, Inc.","3.89","$20.77M","1995","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/isns",
"IMRA","IMARA Inc.","23","$398.47M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imra",
"IMBI","iMedia Brands, Inc.","6.36","$79.77M","n/a","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/imbi",
"IMTX","Immatics N.V.","9.15","$575.61M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/imtx",
"IMTXW","Immatics N.V.","2.87","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/imtxw",
"IMMR","Immersion Corporation","8.25","$221.88M","1999","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/immr",
"ICCC","ImmuCell Corporation","5.16","$37.22M","1987","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/iccc",
"IMUX","Immunic, Inc. ","16.63","$344.55M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imux",
"IMGN","ImmunoGen, Inc.","3.73","$651.04M","1989","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imgn",
"IMMU","Immunomedics, Inc.","41.93","$9.69B","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/immu",
"IMVT","Immunovant, Inc. ","37.13","$3.04B","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/imvt",
"IMRN","Immuron Limited","7.84","$43.31M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imrn",
"IMRNW","Immuron Limited","1.65","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imrnw",
"IMMP","Immutep Limited","1.6","$78.02M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/immp",
"PI","Impinj, Inc.","25.63","$585.78M","2016","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/pi",
"IMV","IMV Inc.","4.42","$293.85M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imv",
"NARI","Inari Medical, Inc.","72.27","$3.51B","2020","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nari",
"INCY","Incyte Corporation","88.26","$19.3B","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/incy",
"INDB","Independent Bank Corp.","57.03","$1.88B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","14.16","$309.83M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ibcp",
"IBTX","Independent Bank Group, Inc","45.59","$1.97B","2013","Finance","Major Banks","https://old.nasdaq.com/symbol/ibtx",
"ILPT","Industrial Logistics Properties Trust","21.77","$1.42B","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ilpt",
"ITACU","Industrial Tech Acquisitions, Inc.","9.975","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/itacu",
"INFN","Infinera Corporation","6.11","$1.14B","2007","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/infn",
"INFI","Infinity Pharmaceuticals, Inc.","1.05","$61.81M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/infi",
"IFRX","InflaRx N.V.","3.71","$96.85M","2017","n/a","n/a","https://old.nasdaq.com/symbol/ifrx",
"III","Information Services Group, Inc.","2.05","$98.56M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/iii",
"IEA","Infrastructure and Energy Alternatives, Inc.","4.9","$112.44M","2016","Finance","Business Services","https://old.nasdaq.com/symbol/iea",
"IEAWW","Infrastructure and Energy Alternatives, Inc.","0.392","n/a","2016","Finance","Business Services","https://old.nasdaq.com/symbol/ieaww",
"IMKTA","Ingles Markets, Incorporated","39.6","$802.29M","1987","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/imkta",
"INBX","Inhibrx, Inc.","17.04","$642.58M","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/inbx",
"INMD","INMODE LTD.","33.88","$1.11B","2019","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/inmd",
"INMB","INmune Bio Inc.","9.83","$132.19M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/inmb",
"IPHA","Innate Pharma S.A.","3.8936","$307.45M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ipha",
"INWK","InnerWorkings, Inc.","2.82","$149.02M","2006","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/inwk",
"INOD","Innodata Inc.","1.98","$48.43M","1993","Technology","EDP Services","https://old.nasdaq.com/symbol/inod",
"IOSP","Innospec Inc.","68.47","$1.68B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/iosp",
"ISSC","Innovative Solutions and Support, Inc.","7.99","$135.71M","2000","Technology","EDP Services","https://old.nasdaq.com/symbol/issc",
"INVA","Innoviva, Inc.","11.61","$1.18B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/inva",
"INGN","Inogen, Inc","27.3","$602.4M","2014","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/ingn",
"INOV","Inovalon Holdings, Inc.","24.03","$3.73B","2015","Technology","EDP Services","https://old.nasdaq.com/symbol/inov",
"INO","Inovio Pharmaceuticals, Inc.","9.72","$1.63B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ino",
"INZY","Inozyme Pharma, Inc.","24.95","$582.95M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/inzy",
"INPX","Inpixon ","1.05","$44.37M","2014","Technology","EDP Services","https://old.nasdaq.com/symbol/inpx",
"INSG","Inseego Corp.","10.8","$1.05B","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/insg",
"NSIT","Insight Enterprises, Inc.","57.15","$2B","1995","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/nsit",
"ISIG","Insignia Systems, Inc.","0.6502","$7.93M","1991","Consumer Services","Advertising","https://old.nasdaq.com/symbol/isig",
"INSM","Insmed, Inc.","28.76","$2.92B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/insm",
"INSE","Inspired Entertainment, Inc.","3.34","$76.92M","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/inse",
"IIIN","Insteel Industries, Inc.","17.6","$338.99M","n/a","Capital Goods","Steel/Iron Ore","https://old.nasdaq.com/symbol/iiin",
"INAQU","INSU Acquisition Corp. II","10.34","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/inaqu",
"PODD","Insulet Corporation","213","$13.98B","2007","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/podd",
"INSU","Insurance Acquisition Corp.","12.85","$265.4M","2019","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/insu",
"INSUU","Insurance Acquisition Corp.","15.1","n/a","2019","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/insuu",
"INSUW","Insurance Acquisition Corp.","3.67","n/a","2019","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/insuw",
"NTEC","Intec Pharma Ltd.","0.2585","$20.41M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ntec",
"IART","Integra LifeSciences Holdings Corporation","43.33","$3.65B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/iart",
"IMTE","Integrated Media Technology Limited","3.65","$13.37M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/imte",
"INTC","Intel Corporation","48.96","$208.23B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/intc",
"NTLA","Intellia Therapeutics, Inc.","18.94","$1.11B","2016","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/ntla",
"IDN","Intellicheck, Inc.","6.4","$117.31M","1999","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/idn",
"IPAR","Inter Parfums, Inc.","40.97","$1.29B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ipar",
"IBKR","Interactive Brokers Group, Inc.","47.1","$19.63B","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ibkr",
"ICPT","Intercept Pharmaceuticals, Inc.","42.33","$1.4B","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/icpt",
"IDCC","InterDigital, Inc.","59.6","$1.84B","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/idcc",
"TILE","Interface, Inc.","6.9","$403.98M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/tile",
"IBOC","International Bancshares Corporation","29.85","$1.89B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/iboc",
"IGIC","International General Insurance Holdings Ltd.","6.95","$336.65M","2018","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/igic",
"IGICW","International General Insurance Holdings Ltd.","0.56","n/a","2018","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/igicw",
"IMXI","International Money Express, Inc.","16.55","$629.7M","2017","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/imxi",
"IDXG","Interpace Biosciences, Inc.","3.09","$12.47M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/idxg",
"XENT","Intersect ENT, Inc.","18.18","$594.52M","2014","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/xent",
"IPLDP","Interstate Power and Light Company","25.58","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/ipldp",
"IVAC","Intevac, Inc.","5.89","$139.21M","1995","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ivac",
"ITCI","Intra-Cellular Therapies Inc.","31.03","$2.09B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/itci",
"IIN","IntriCon Corporation","11.95","$106.76M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/iin",
"INTU","Intuit Inc.","320.39","$83.88B","1993","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/intu",
"ISRG","Intuitive Surgical, Inc.","705.6","$82.57B","2000","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/isrg",
"IVA","Inventiva S.A.","11.51","$441.74M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/iva",
"PLW","Invesco 1-30 Laddered Treasury ETF","39.38","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/plw",
"ADRE","Invesco BLDRS Emerging Markets 50 ADR Index Fund","45.9144","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/adre",
"BSCK","Invesco BulletShares 2020 Corporate Bond ETF","21.23","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsck",
"BSJK","Invesco BulletShares 2020 High Yield Corporate Bond ETF","23.375","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsjk",
"BSCL","Invesco BulletShares 2021 Corporate Bond ETF","21.36","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bscl",
